transaction_id,customer_id,transaction_amount,transaction_hour,customer_tenure_days,num_transactions_24h,num_failed_transactions_24h,avg_transaction_amount_30d,previous_chargebacks,account_age_days,risk_score_external,amount_to_customer_avg_ratio,failed_transaction_rate_24h,night_transaction,high_velocity_flag,new_account_flag,has_previous_chargeback,merchant_category,device_type,country,is_foreign_transaction,is_fraud
4966,1650,40.38,13,3053,1,1,57.76,0,3199,0.0,0.6990997229916898,1.0,0,0,0,0,grocery,tablet,BR,False,0
14252,500,41.27,19,1555,1,0,29.55,0,1883,0.0012,1.3966159052453468,0.0,0,0,0,0,electronics,pos,FR,False,0
13728,2608,82.06,13,940,0,1,38.77,0,1004,0.6711,2.1165849883930874,0.0,0,0,0,0,restaurant,tablet,IN,False,0
38553,4348,20.94,15,555,2,0,24.98,0,814,0.0503,0.8382706164931946,0.0,0,0,0,0,restaurant,mobile,NG,False,0
34565,2814,11.82,23,3520,0,0,9.82,0,3904,0.0,1.2036659877800406,0.0,0,0,0,0,electronics,mobile,US,False,0
25625,442,87.99,4,1099,1,1,56.22,1,1139,0.2992,1.5651013874066169,1.0,1,0,0,1,grocery,mobile,US,False,0
6237,7710,183.36,15,2205,2,0,132.06,0,2423,0.0015,1.3884597910040892,0.0,0,0,0,0,travel,desktop,DE,False,0
15840,648,48.03,21,1955,2,0,65.97,0,1971,0.0014,0.7280582082764894,0.0,0,0,0,0,restaurant,desktop,BR,False,0
6518,509,7.96,16,981,2,1,12.13,0,1158,0.0612,0.6562242374278647,0.5,0,0,0,0,crypto,mobile,US,False,0
30192,9817,17.96,1,910,1,1,22.05,0,1112,0.0331,0.8145124716553288,1.0,1,0,0,0,utilities,desktop,US,False,0
17953,5142,14.49,20,58,0,0,16.59,0,318,0.4265,0.8734177215189873,0.0,0,0,0,0,crypto,mobile,CN,False,0
12851,148,356.79,11,854,1,0,441.78,0,1056,0.074,0.8076191769659107,0.0,0,0,0,0,other,mobile,US,False,0
35871,6452,306.2,17,2949,3,0,145.32,0,3004,0.0003,2.1070740434902286,0.0,0,0,0,0,restaurant,mobile,DE,False,0
47885,9987,30.58,8,1788,0,0,48.94,0,1984,0.0022,0.624846751123825,0.0,0,0,0,0,other,mobile,FR,False,0
443,4519,31.64,22,2596,3,0,24.03,0,2736,0.0006,1.3166874739908447,0.0,0,0,0,0,restaurant,desktop,US,False,0
22564,4584,55.33,22,2585,2,1,56.36,1,2691,0.0007,0.981724627395316,0.5,0,0,0,1,fashion,desktop,GB,False,0
34202,3970,11.48,10,2259,2,0,13.41,0,2385,0.0014,0.8560775540641312,0.0,0,0,0,0,grocery,pos,FR,False,0
17161,7760,50.84,3,1528,2,0,57.98,0,1724,0.0049,0.8768540876164196,0.0,1,0,0,0,fashion,desktop,US,False,0
48103,6129,50.21,19,1167,1,0,34.31,0,1343,0.0678,1.4634217429320897,0.0,0,0,0,0,entertainment,desktop,US,False,0
34191,1147,28.47,10,1940,2,0,31.24,0,2078,0.0016,0.9113316261203586,0.0,0,0,0,0,travel,mobile,US,False,0
38827,9437,125.19,19,212,5,0,115.17,0,454,0.129,1.0870018233915082,0.0,0,0,0,0,fashion,desktop,GB,False,0
6276,3363,213.56,1,170,2,0,48.27,1,226,0.6496,4.424280091153926,0.0,1,0,0,1,electronics,mobile,US,False,1
18451,1335,43.39,3,1948,1,0,45.11,0,2187,0.0033,0.9618709820438928,0.0,1,0,0,0,restaurant,desktop,US,False,0
9006,4632,129.55,15,1050,2,1,127.93,1,1119,0.1661,1.0126631751739232,0.5,0,0,0,1,grocery,desktop,US,False,0
47644,7342,287.09,19,1314,2,0,233.02,1,1340,0.0157,1.2320401682259032,0.0,0,0,0,1,grocery,desktop,US,False,0
41837,8132,223.28,1,2881,1,0,15.54,0,3122,0.0004,14.36808236808237,0.0,1,0,0,0,utilities,mobile,US,False,0
28314,4790,38.4,9,2173,1,0,24.58,0,2515,0.0001,1.562245728234337,0.0,0,0,0,0,restaurant,mobile,CA,False,0
39301,6310,30.63,18,680,1,0,22.73,0,929,0.0628,1.347558293004839,0.0,0,0,0,0,electronics,mobile,CN,False,0
825,2444,7.97,19,775,2,1,12.16,0,861,0.5158,0.6554276315789473,0.5,0,0,0,0,utilities,desktop,US,False,0
29749,9739,67.3,2,3352,1,0,72.61,1,3388,0.0,0.926869577193224,0.0,1,0,0,1,grocery,mobile,US,False,0
22416,5028,47.41,1,354,2,0,86.04,0,633,0.4287,0.5510227801022779,0.0,1,0,0,0,crypto,tablet,US,False,0
19676,1669,29.69,14,1945,2,1,33.04,0,2193,0.0017,0.8986077481840195,0.5,0,0,0,0,fashion,mobile,US,False,0
49633,3208,174.02,1,2973,1,0,165.42,1,3036,0.0,1.0519888767984529,0.0,1,0,0,1,travel,pos,DE,True,0
41293,7749,21.87,17,2123,2,0,18.99,0,2277,0.0001,1.151658767772512,0.0,0,0,0,0,electronics,mobile,US,False,0
32506,449,63.64,18,1902,3,0,10.74,0,2073,0.0287,5.925512104283054,0.0,0,0,0,0,utilities,desktop,US,False,0
36762,4533,9.16,5,2571,2,1,11.25,1,2958,0.0,0.8142222222222222,0.5,1,0,0,1,grocery,mobile,CA,False,0
43280,3404,71.59,15,3593,0,0,53.74,0,3842,0.0,1.3321548195013029,0.0,0,0,0,0,entertainment,tablet,GB,False,0
15784,1099,20.33,8,151,1,0,21.95,0,204,0.3342,0.9261958997722096,0.0,0,0,0,0,entertainment,desktop,US,False,0
32536,4759,88.4,17,1650,0,0,137.55,1,1812,0.0012,0.6426753907669938,0.0,0,0,0,1,utilities,mobile,US,False,0
17887,2290,6.01,20,1521,0,0,9.08,0,1765,0.0021,0.6618942731277533,0.0,0,0,0,0,other,mobile,US,False,0
48102,4307,97.06,19,2699,0,0,67.73,0,3034,0.0001,1.4330429647128302,0.0,0,0,0,0,grocery,desktop,US,False,0
34951,8255,49.67,20,2941,3,0,48.35,0,3082,0.0,1.027300930713547,0.0,0,0,0,0,grocery,mobile,NG,False,0
21748,3545,51.53,11,136,2,0,52.84,0,493,0.3349,0.9752081756245268,0.0,0,0,0,0,electronics,mobile,US,False,0
40326,687,14.89,15,1485,1,2,17.18,0,1768,0.038,0.8667054714784633,2.0,0,0,0,0,crypto,mobile,BR,False,0
41937,8772,81.4,9,3341,3,1,84.62,0,3546,0.0,0.96194753013472,0.3333333333333333,0,0,0,0,restaurant,desktop,US,False,0
34645,2700,90.64,5,433,2,0,27.63,0,708,0.7106,3.280492218602968,0.0,1,0,0,0,fashion,mobile,US,False,0
24561,8434,178.86,16,2479,0,0,192.57,0,2871,0.0001,0.9288051098301916,0.0,0,0,0,0,other,desktop,CA,False,0
35399,4464,10.49,1,2393,1,0,19.41,0,2481,0.0002,0.5404430705821741,0.0,1,0,0,0,gambling,mobile,US,False,0
22687,6587,17.27,16,1992,1,0,26.43,0,2289,0.0005,0.653424139235717,0.0,0,0,0,0,grocery,mobile,DE,False,0
30616,7414,9.27,5,1210,1,0,10.61,0,1261,0.0033,0.8737040527803959,0.0,1,0,0,0,entertainment,tablet,US,False,0
3182,5119,26.25,14,3187,0,0,26.57,1,3290,0.0,0.9879563417388032,0.0,0,0,0,1,grocery,desktop,US,False,0
41322,3677,21.19,14,1338,1,0,24.92,0,1477,0.0024,0.8503210272873194,0.0,0,0,0,0,restaurant,mobile,US,False,0
34631,5488,28.72,20,2792,2,0,33.1,0,3156,0.0001,0.8676737160120845,0.0,0,0,0,0,restaurant,mobile,CA,False,0
5655,3313,42.74,21,3395,3,0,19.17,0,3448,0.0,2.229525299947835,0.0,0,0,0,0,grocery,pos,US,False,0
11909,816,24.36,22,3055,0,0,27.52,0,3120,0.0,0.8851744186046512,0.0,0,0,0,0,other,desktop,US,False,0
45395,9368,96.49,6,2691,3,0,64.1,0,2806,0.0002,1.5053042121684868,0.0,0,0,0,0,electronics,mobile,IN,False,0
2057,305,36.31,14,1982,1,2,49.75,0,2374,0.0012,0.7298492462311559,2.0,0,0,0,0,travel,mobile,NG,False,0
6337,7957,127.57,15,2508,1,0,90.2,0,2796,0.0001,1.41430155210643,0.0,0,0,0,0,electronics,tablet,US,True,0
14885,6527,43.43,23,53,1,0,31.5,0,220,0.7911,1.3787301587301588,0.0,0,0,0,0,restaurant,tablet,US,False,0
43795,6865,32.17,10,3290,2,0,34.32,0,3470,0.0,0.9373543123543124,0.0,0,0,0,0,entertainment,mobile,NG,False,0
25746,2407,42.85,13,1355,2,0,31.31,0,1551,0.0025,1.3685723411050783,0.0,0,0,0,0,utilities,desktop,US,False,0
38378,7978,1093.51,15,3616,1,0,954.92,0,3628,0.0,1.1451325765509153,0.0,0,0,0,0,travel,desktop,US,True,0
49266,4196,43.11,10,1806,1,1,55.6,0,1940,0.0035,0.7753597122302158,1.0,0,0,0,0,grocery,pos,FR,False,0
9243,8311,28.6,23,195,3,0,27.15,0,214,0.77,1.0534069981583796,0.0,0,0,0,0,grocery,tablet,US,False,0
25814,6000,104.09,13,358,2,1,87.02,0,738,0.7243,1.1961618018846245,0.5,0,0,0,0,utilities,pos,US,False,0
18318,7492,18.98,10,2618,0,1,18.61,0,2778,0.0001,1.0198817839871035,0.0,0,0,0,0,grocery,mobile,DE,False,0
35870,6382,310.12,11,712,1,0,191.83,0,979,0.2193,1.6166397330970128,0.0,0,0,0,0,electronics,mobile,US,False,0
4162,6928,53.96,0,1052,0,0,76.45,0,1389,0.0338,0.7058207979071288,0.0,1,0,0,0,electronics,desktop,US,False,0
2889,2238,24.65,13,988,1,1,41.92,0,1333,0.0061,0.5880248091603053,1.0,0,0,0,0,fashion,desktop,US,False,0
22515,1962,23.99,15,3609,2,0,24.68,1,3809,0.0,0.9720421393841168,0.0,0,0,0,1,fashion,desktop,US,False,0
5831,4679,23.47,16,2386,0,1,15.68,0,2653,0.0011,1.496811224489796,0.0,0,0,0,0,travel,desktop,US,False,0
49007,8669,157.57,17,99,4,0,105.06,1,249,0.1077,1.4998096325909005,0.0,0,0,0,1,restaurant,mobile,CA,False,1
29611,7426,60.53,14,3622,2,0,103.4,0,3936,0.0,0.5853965183752418,0.0,0,0,0,0,utilities,mobile,IN,False,0
43961,6176,34.37,12,1656,0,0,29.04,0,1725,0.0011,1.1835399449035813,0.0,0,0,0,0,restaurant,mobile,DE,False,0
17785,5640,13.07,18,3371,4,0,7.4,0,3553,0.0,1.7662162162162165,0.0,0,0,0,0,restaurant,tablet,US,False,0
47397,2141,60.84,7,2558,0,0,56.28,1,2691,0.0003,1.0810234541577826,0.0,0,0,0,1,electronics,mobile,US,False,0
26901,280,310.38,15,302,2,1,296.54,0,639,0.2769,1.0466716125986375,0.5,0,0,0,0,restaurant,mobile,RU,False,0
39834,3874,60.21,9,1734,1,0,87.15,0,2096,0.0022,0.6908777969018932,0.0,0,0,0,0,grocery,pos,IN,False,0
18467,731,70.43,8,2661,1,0,76.71,0,2831,0.0,0.9181332290444532,0.0,0,0,0,0,travel,desktop,US,False,0
33793,2105,30.0,23,3180,1,0,46.0,0,3201,0.0,0.6521739130434783,0.0,0,0,0,0,electronics,mobile,CA,False,0
10695,2141,60.64,13,2558,1,1,66.22,1,2691,0.0003,0.9157354273633344,1.0,0,0,0,1,utilities,desktop,US,False,0
6069,3578,13.83,4,3126,1,0,20.06,0,3429,0.0,0.689431704885344,0.0,1,0,0,0,restaurant,tablet,RU,False,0
27900,5346,4.06,22,1456,1,0,3.54,1,1830,0.0109,1.1468926553672316,0.0,0,0,0,1,fashion,desktop,CN,False,0
31907,2602,25.04,2,784,0,0,17.4,0,865,0.0532,1.439080459770115,0.0,1,0,0,0,grocery,pos,IN,False,0
11460,9635,189.13,5,2634,3,1,151.57,0,2946,0.0001,1.247806294121528,0.3333333333333333,1,0,0,0,utilities,desktop,FR,False,0
24379,6677,181.8,20,2945,4,1,86.22,0,2983,0.0005,2.1085594989561587,0.25,0,0,0,0,restaurant,mobile,BR,False,0
18090,1199,57.06,23,2931,2,2,53.41,0,3131,0.0,1.0683392623104289,1.0,0,0,0,0,grocery,mobile,US,False,0
20405,8517,108.3,13,1833,1,0,16.57,0,1941,0.0072,6.535908267954134,0.0,0,0,0,0,fashion,mobile,DE,False,0
22063,4482,44.1,20,1084,3,0,55.92,0,1311,0.0143,0.7886266094420601,0.0,0,0,0,0,other,mobile,GB,False,0
40692,8981,51.07,12,3643,0,1,53.5,0,3884,0.0,0.9545794392523363,0.0,0,0,0,0,electronics,tablet,US,False,0
18491,2949,11.37,9,1939,1,0,19.44,0,2169,0.0006,0.5848765432098765,0.0,0,0,0,0,travel,mobile,US,False,0
24238,7346,46.74,9,1082,1,2,38.17,0,1476,0.0141,1.2245218758187058,2.0,0,0,0,0,other,mobile,US,False,0
2728,4356,16.41,13,3008,1,0,15.15,0,3397,0.0,1.0831683168316832,0.0,0,0,0,0,entertainment,tablet,FR,False,0
46046,160,52.0,18,2862,1,1,48.37,0,3148,0.0,1.0750465164358074,1.0,0,0,0,0,grocery,desktop,DE,False,0
19335,4644,57.87,10,245,2,0,61.57,0,259,0.3274,0.9399057982783824,0.0,0,0,0,0,fashion,mobile,DE,False,0
29026,6908,169.98,7,129,3,0,118.88,0,518,0.5192,1.4298452220726785,0.0,0,0,0,0,utilities,tablet,IN,False,1
15520,8231,14.61,15,1162,0,0,9.58,0,1323,0.0178,1.525052192066806,0.0,0,0,0,0,fashion,desktop,US,False,0
10070,2794,10.48,7,1953,1,0,19.77,0,2270,0.0005,0.530096105209914,0.0,0,0,0,0,grocery,mobile,US,False,0
18929,9125,88.13,22,35,1,0,60.35,0,248,0.7449,1.460314830157415,0.0,0,0,0,0,utilities,desktop,US,False,0
47959,9476,8.13,23,181,0,1,12.95,0,253,0.8414,0.6277992277992279,0.0,0,0,0,0,fashion,desktop,NG,False,0
12633,6613,76.64,19,3367,4,0,135.01,0,3548,0.0,0.567661654692245,0.0,0,0,0,0,restaurant,mobile,US,False,0
31231,7836,50.82,6,1989,3,0,48.69,0,2076,0.0015,1.0437461491065927,0.0,0,0,0,0,utilities,pos,BR,False,0
12423,110,84.54,18,2574,1,0,67.38,0,2900,0.0,1.2546749777382014,0.0,0,0,0,0,gambling,desktop,US,False,0
37386,4580,206.1,1,1067,3,0,156.22,0,1141,0.0453,1.3192933043144284,0.0,1,0,0,0,travel,mobile,US,False,0
41067,2807,40.14,9,1055,0,0,56.22,0,1087,0.0769,0.7139807897545358,0.0,0,0,0,0,travel,mobile,IN,False,0
27558,9919,19.21,10,2454,0,0,24.79,0,2502,0.0,0.7749092375958048,0.0,0,0,0,0,fashion,mobile,US,False,0
14303,9027,16.35,6,3558,2,1,24.6,0,3565,0.0,0.6646341463414634,0.5,0,0,0,0,electronics,mobile,US,False,0
33472,2591,56.46,2,258,2,0,44.31,0,303,0.8928,1.2742044685172649,0.0,1,0,0,0,utilities,desktop,GB,False,1
45365,9891,99.87,3,2024,2,2,88.94,0,2103,0.0009,1.122891837193614,1.0,1,0,0,0,grocery,mobile,US,False,0
35525,4878,68.04,22,1596,0,0,76.05,1,1685,0.008,0.8946745562130178,0.0,0,0,0,1,utilities,desktop,US,False,0
39208,3357,5.15,5,208,1,0,8.46,1,467,0.7736,0.6087470449172576,0.0,1,0,0,1,restaurant,tablet,US,False,0
26526,7566,143.4,22,3406,1,0,185.57,0,3789,0.0,0.7727542167376192,0.0,0,0,0,0,electronics,mobile,US,False,0
4120,5110,36.53,0,1042,0,0,25.75,0,1315,0.0506,1.4186407766990292,0.0,1,0,0,0,restaurant,mobile,BR,False,0
18651,5823,77.88,16,3184,2,0,65.56,2,3245,0.0001,1.1879194630872485,0.0,0,0,0,1,entertainment,tablet,US,False,0
7258,710,853.68,5,1701,2,2,129.16,0,2062,0.0133,6.609476618148033,1.0,1,0,0,0,utilities,desktop,GB,False,0
49594,3846,8.38,19,1742,1,1,7.93,1,1910,0.07,1.0567465321563685,1.0,0,0,0,1,fashion,mobile,BR,True,0
21415,2918,40.77,2,3452,2,0,41.1,0,3656,0.0,0.991970802919708,0.0,1,0,0,0,grocery,mobile,US,True,0
3061,4212,46.6,0,2593,2,0,76.7,0,2610,0.0003,0.6075619295958279,0.0,1,0,0,0,fashion,desktop,US,False,0
29386,962,2946.76,11,1493,0,0,215.6,0,1503,0.01,13.667717996289426,0.0,0,0,0,0,entertainment,desktop,US,False,0
48238,9913,47.76,19,1579,1,0,32.4,0,1656,0.0091,1.474074074074074,0.0,0,0,0,0,fashion,desktop,US,False,0
21082,353,94.75,2,1091,1,0,95.34,0,1189,0.0544,0.9938116215649256,0.0,1,0,0,0,utilities,mobile,CA,False,0
37769,7502,18.37,9,310,1,1,25.49,0,599,0.5809,0.7206747744213418,1.0,0,0,0,0,restaurant,pos,CN,False,0
8321,6987,54.04,23,1933,0,0,41.6,0,1934,0.001,1.2990384615384614,0.0,0,0,0,0,entertainment,mobile,US,False,0
32591,7324,22.55,22,3316,3,0,35.32,0,3427,0.0,0.6384484711211779,0.0,0,0,0,0,fashion,tablet,US,False,0
17484,9430,97.04,17,2070,2,0,85.61,1,2070,0.0003,1.1335124401354983,0.0,0,0,0,1,electronics,mobile,RU,False,0
22249,6800,261.78,17,2366,2,0,19.35,1,2684,0.0011,13.528682170542634,0.0,0,0,0,1,travel,mobile,US,False,0
23282,8737,134.65,5,1603,1,0,65.64,0,1976,0.0012,2.051340645947593,0.0,1,0,0,0,grocery,tablet,US,False,0
27178,8617,18.58,15,2819,1,0,40.56,0,3042,0.0,0.4580867850098619,0.0,0,0,0,0,entertainment,mobile,US,False,0
26454,2116,263.59,22,740,1,1,313.78,0,968,0.1726,0.8400471668047677,1.0,0,0,0,0,travel,tablet,US,False,0
37071,9046,48.94,13,2823,3,0,50.9,0,2835,0.0001,0.9614931237721022,0.0,0,0,0,0,entertainment,desktop,BR,False,0
9778,3324,64.66,3,2334,0,0,59.02,0,2687,0.0006,1.09556082683836,0.0,1,0,0,0,grocery,mobile,RU,False,0
46327,581,29.4,12,341,4,0,22.19,0,636,0.306,1.3249211356466877,0.0,0,0,0,0,fashion,desktop,FR,False,0
28173,6832,253.22,4,848,3,0,54.92,0,1179,0.2665,4.610706482155863,0.0,1,0,0,0,fashion,desktop,GB,False,0
5307,8559,44.52,10,2145,2,0,43.68,0,2538,0.0014,1.0192307692307694,0.0,0,0,0,0,travel,mobile,US,False,0
28654,282,92.34,18,1777,1,0,77.38,0,2025,0.0007,1.193331610235203,0.0,0,0,0,0,other,pos,BR,False,0
42857,5257,31.07,9,219,3,0,21.11,0,601,0.3398,1.4718143060161062,0.0,0,0,0,0,electronics,desktop,DE,False,0
3849,7806,6.04,17,2573,3,0,8.67,0,2886,0.0001,0.6966551326412919,0.0,0,0,0,0,grocery,mobile,RU,False,0
14449,3188,521.65,15,1471,3,0,324.9,0,1792,0.013,1.605570944906125,0.0,0,0,0,0,electronics,desktop,US,False,0
5208,6301,39.54,20,1229,0,0,25.01,0,1468,0.0371,1.580967612954818,0.0,0,0,0,0,grocery,pos,US,False,0
44514,1080,35.51,9,3053,1,0,22.85,1,3053,0.0001,1.5540481400437636,0.0,0,0,0,1,restaurant,mobile,DE,False,0
11809,4413,29.16,11,1218,2,0,56.94,1,1462,0.0161,0.5121180189673341,0.0,0,0,0,1,travel,desktop,US,False,0
10211,8130,48.0,11,434,1,0,57.47,0,512,0.4641,0.8352183748042457,0.0,0,0,0,0,entertainment,mobile,US,False,0
17941,2918,46.86,20,3452,3,0,41.55,0,3656,0.0002,1.127797833935018,0.0,0,0,0,0,restaurant,mobile,IN,True,0
20851,2921,258.84,5,1189,0,0,175.7,0,1557,0.0243,1.4731929425156516,0.0,1,0,0,0,utilities,mobile,CA,False,0
931,3482,26.22,23,897,1,1,20.96,0,1136,0.1135,1.2509541984732824,1.0,0,0,0,0,travel,mobile,US,False,0
15782,294,4.62,11,1211,2,1,6.1,3,1569,0.0394,0.7573770491803279,0.5,0,0,0,1,grocery,tablet,US,False,0
18981,517,48.64,22,3218,1,1,40.22,1,3548,0.0009,1.2093485827946295,1.0,0,0,0,1,grocery,tablet,US,False,0
49010,606,128.66,14,1957,1,0,180.07,0,2247,0.0004,0.7144999166990614,0.0,0,0,0,0,electronics,pos,US,False,0
43047,1689,40.0,14,3430,2,0,44.23,0,3490,0.0,0.904363554148768,0.0,0,0,0,0,entertainment,desktop,CA,False,0
25477,7512,17.13,7,1255,2,0,18.39,1,1350,0.0053,0.931484502446982,0.0,0,0,0,1,gambling,tablet,US,False,0
46676,8847,35.61,4,876,4,0,40.16,0,1038,0.1106,0.8867031872509961,0.0,1,0,0,0,grocery,mobile,NG,False,0
10093,7308,52.99,3,742,2,0,28.51,0,789,0.3542,1.8586460890915468,0.0,1,0,0,0,crypto,mobile,CN,False,0
21827,5148,116.16,16,3018,2,0,109.7,0,3161,0.0001,1.058887876025524,0.0,0,0,0,0,grocery,pos,CN,False,0
28463,7688,101.52,8,2220,2,0,88.8,0,2459,0.0071,1.1432432432432431,0.0,0,0,0,0,fashion,pos,US,False,0
34950,3139,20.24,20,1711,2,0,24.86,0,2012,0.0031,0.8141592920353982,0.0,0,0,0,0,travel,mobile,US,False,0
31894,6863,37.8,11,656,2,0,28.74,0,739,0.492,1.3152400835073068,0.0,0,0,0,0,entertainment,mobile,US,False,0
20518,6812,81.5,7,2966,1,0,91.67,0,3296,0.0,0.8890585796880113,0.0,0,0,0,0,grocery,pos,IN,False,0
23217,2861,73.41,10,707,2,0,64.43,0,1077,0.2286,1.139376067049511,0.0,0,0,0,0,travel,pos,CA,False,0
47049,6456,23.24,19,712,3,0,27.31,0,777,0.0306,0.8509703405346027,0.0,0,0,0,0,fashion,desktop,DE,False,1
31644,5995,359.61,2,485,2,0,379.61,0,682,0.2359,0.947314348937067,0.0,1,0,0,0,crypto,desktop,US,False,0
23455,618,20.25,13,973,0,0,26.73,0,1046,0.0047,0.7575757575757576,0.0,0,0,0,0,entertainment,mobile,GB,False,0
46474,600,7.65,6,2346,4,0,8.63,0,2383,0.0015,0.8864426419466975,0.0,0,0,0,0,travel,tablet,IN,False,0
14032,8947,56.89,1,278,0,0,54.98,0,594,0.5859,1.034739905420153,0.0,1,0,0,0,utilities,pos,GB,False,0
18094,4327,26.48,0,3105,1,0,43.91,0,3275,0.0,0.6030516966522432,0.0,1,0,0,0,grocery,mobile,US,False,0
29091,1360,19.97,22,1334,0,0,39.39,1,1482,0.0037,0.5069814673775069,0.0,0,0,0,1,restaurant,mobile,US,False,0
2924,6996,10.47,20,2768,1,0,18.14,0,3133,0.0001,0.5771775082690188,0.0,0,0,0,0,gambling,mobile,US,False,0
8947,7655,69.51,20,473,1,1,45.84,0,681,0.4782,1.5163612565445026,1.0,0,0,0,0,electronics,mobile,US,False,0
23125,1260,19.74,6,2928,0,0,40.66,0,3049,0.0,0.485489424495819,0.0,0,0,0,0,grocery,desktop,US,False,0
1899,9047,91.48,15,3385,1,1,69.74,0,3711,0.0,1.311729280183539,1.0,0,0,0,0,entertainment,mobile,CA,False,0
49298,6686,75.68,7,576,1,0,52.23,0,844,0.05,1.4489756844725257,0.0,0,0,0,0,travel,desktop,FR,False,0
31206,7451,9.7,6,2842,1,0,10.35,0,3018,0.0003,0.9371980676328502,0.0,0,0,0,0,restaurant,desktop,US,False,0
30510,8850,7.92,9,2162,0,1,7.08,0,2403,0.0005,1.11864406779661,0.0,0,0,0,0,fashion,mobile,US,False,0
46422,9693,37.05,0,2159,2,0,45.34,0,2552,0.0013,0.8171592412880457,0.0,1,0,0,0,entertainment,desktop,DE,False,0
46693,4540,11.5,13,3174,3,0,8.25,0,3317,0.0,1.393939393939394,0.0,0,0,0,0,entertainment,mobile,FR,False,0
9338,4844,45.36,12,723,3,0,85.99,0,802,0.0963,0.5275031980462844,0.0,0,0,0,0,restaurant,desktop,CA,False,0
28595,7786,328.19,22,1883,3,0,229.95,0,2183,0.0021,1.4272233094150903,0.0,0,0,0,0,grocery,tablet,US,False,0
18978,256,31.61,17,528,1,0,36.52,0,613,0.0848,0.8655531215772179,0.0,0,0,0,0,utilities,mobile,US,False,0
14637,9963,137.97,19,2804,0,0,116.13,0,3079,0.0001,1.1880650994575046,0.0,0,0,0,0,utilities,mobile,US,True,0
22802,3407,19.39,8,1298,3,1,42.42,0,1321,0.0073,0.4570957095709571,0.3333333333333333,0,0,0,0,grocery,mobile,US,False,0
38753,4185,416.6,21,204,2,0,88.91,1,418,0.924,4.685637161174221,0.0,0,0,0,1,electronics,mobile,IN,False,1
17809,9693,33.44,17,2159,2,0,38.76,0,2552,0.0002,0.8627450980392156,0.0,0,0,0,0,utilities,desktop,US,True,0
28655,2005,117.54,2,2913,0,0,113.54,0,3151,0.0,1.035229874933944,0.0,1,0,0,0,other,mobile,US,False,0
35917,3178,25.48,17,1082,3,1,18.54,1,1427,0.1092,1.3743257820927726,0.3333333333333333,0,0,0,1,travel,pos,US,False,0
10008,4438,42.98,16,3459,1,0,44.04,0,3569,0.0,0.9759309718437784,0.0,0,0,0,0,other,mobile,GB,False,0
18314,9420,101.1,19,1265,2,1,228.67,0,1510,0.0001,0.4421218349586741,0.5,0,0,0,0,utilities,mobile,BR,False,0
47791,6542,47.06,7,3503,2,0,46.69,1,3698,0.0,1.0079246091240095,0.0,0,0,0,1,fashion,desktop,US,False,0
19928,3588,22.36,1,2515,1,0,24.96,1,2747,0.0022,0.8958333333333333,0.0,1,0,0,1,electronics,mobile,US,True,0
33009,5558,34.79,23,949,3,0,54.68,0,1029,0.0195,0.6362472567666423,0.0,0,0,0,0,utilities,desktop,US,False,0
15847,9459,45.36,13,2826,1,0,44.67,0,3121,0.0,1.015446608462055,0.0,0,0,0,0,gambling,pos,DE,False,0
22632,872,144.21,3,737,1,0,108.36,1,773,0.1261,1.330841638981174,0.0,1,0,0,1,restaurant,desktop,US,False,0
32314,6955,65.01,20,1567,3,1,89.59,0,1749,0.0098,0.7256390222123005,0.3333333333333333,0,0,0,0,other,desktop,GB,False,0
21402,2356,9.68,10,1343,1,0,11.27,0,1486,0.0234,0.8589174800354925,0.0,0,0,0,0,restaurant,desktop,US,False,0
3543,8762,12.42,1,1906,2,0,12.15,0,2091,0.0024,1.022222222222222,0.0,1,0,0,0,fashion,mobile,US,False,0
6422,9598,298.02,16,3076,0,0,176.12,0,3099,0.0001,1.6921417215534862,0.0,0,0,0,0,other,tablet,US,False,0
14368,8651,27.38,22,3251,1,0,53.78,0,3549,0.0,0.5091111937523243,0.0,0,0,0,0,crypto,mobile,GB,False,0
44768,3138,13.86,15,1742,3,0,10.69,0,1988,0.0322,1.2965388213283442,0.0,0,0,0,0,other,mobile,US,False,0
30214,76,103.34,17,1737,1,0,83.37,0,1813,0.0007,1.2395346047738995,0.0,0,0,0,0,other,tablet,US,True,0
5731,8155,35.13,23,1590,2,1,24.07,0,1763,0.0028,1.4594931449937685,0.5,0,0,0,0,grocery,mobile,US,False,0
40272,3908,24.41,10,3542,3,1,28.7,0,3794,0.0,0.8505226480836238,0.3333333333333333,0,0,0,0,utilities,desktop,US,False,0
15686,3876,17.42,14,2203,2,0,21.77,0,2428,0.004,0.8001837390904916,0.0,0,0,0,0,other,mobile,US,False,0
44881,3731,61.7,10,2635,2,0,92.57,0,2756,0.0,0.6665226315220915,0.0,0,0,0,0,restaurant,desktop,CA,False,0
7694,4357,537.15,0,3523,1,0,229.38,0,3915,0.0,2.341747318859534,0.0,1,0,0,0,entertainment,tablet,US,False,0
6511,6608,32.93,16,3648,0,0,52.24,0,3833,0.0,0.6303598774885145,0.0,0,0,0,0,travel,desktop,US,False,0
16635,3628,95.03,3,866,0,0,88.34,0,908,0.1255,1.0757301335748246,0.0,1,0,0,0,travel,mobile,US,False,0
1748,7798,281.41,7,488,0,0,208.26,0,615,0.2835,1.351243637760492,0.0,0,0,0,0,electronics,mobile,US,False,0
